Discharge Year,Software Version,Patient Zipcode,Observed Rate Per 100 People,Expected Rate Per 100 People,Risk Adjusted Rate Per 100 People,Difference in Rates
2014,1.31,12120,8.93,18.36,11.80,-9.43
2014,1.31,12121,9.84,18.29,13.04,-8.46
2014,1.31,12122,23.51,19.72,28.93,3.79
2014,1.31,12123,14.48,19.04,18.45,-4.56
2014,1.31,12125,5.62,18.19,7.50,-12.57
2014,1.31,12130,26.40,18.29,35.01,8.11
2014,1.31,12131,35.95,20.47,42.59,15.47
2014,1.31,12134,34.84,19.43,43.50,15.41
2014,1.31,12136,11.59,18.59,15.12,-7.00
2014,1.31,12137,29.21,18.00,39.36,11.21
2014,1.31,12138,6.64,19.09,8.44,-12.45
2014,1.31,12139,21.60,18.55,28.25,3.05
2014,1.31,12140,13.22,18.23,17.59,-5.01
2014,1.31,12143,17.35,20.57,20.46,-3.22
2014,1.31,12144,20.11,21.42,22.78,-1.31
2014,1.31,12147,12.45,17.16,17.60,-4.71
2014,1.31,12148,7.69,17.96,10.39,-10.27
2014,1.31,12149,24.00,19.30,30.17,4.70
2014,1.31,12150,24.78,19.46,30.89,5.32
2014,1.31,12151,9.01,19.81,11.03,-10.80
2014,1.31,12153,11.25,18.69,14.61,-7.43
2014,1.31,12154,10.09,18.25,13.41,-8.16
2014,1.31,12155,21.25,19.14,26.93,2.11
2014,1.31,12156,10.56,19.65,13.04,-9.08
2014,1.31,12157,22.82,18.54,29.87,4.29
2014,1.31,12158,13.22,20.21,15.87,-6.99
2014,1.31,12159,12.41,18.81,16.01,-6.40
2014,1.31,12160,21.34,20.10,25.76,1.24
2014,1.31,12164,32.51,18.61,42.37,13.89
2014,1.31,12165,22.16,19.11,28.13,3.05
2014,1.31,12166,33.18,18.76,42.91,14.42
2014,1.31,12167,33.55,19.72,41.27,13.83
2014,1.31,12168,9.20,19.52,11.43,-10.32
2014,1.31,12169,9.13,18.97,11.68,-9.84
2014,1.31,12170,11.66,19.28,14.68,-7.62
2014,1.31,12173,23.38,19.96,28.43,3.43
2014,1.31,12175,25.99,19.29,32.69,6.70
2014,1.31,12176,7.41,18.00,9.98,-10.59
2014,1.31,12180,27.63,24.66,27.18,2.97
2014,1.31,12182,21.00,24.00,21.22,-3.01
2014,1.31,12183,23.20,22.81,24.68,0.39
2014,1.31,12184,15.04,19.26,18.94,-4.22
2014,1.31,12185,10.95,19.07,13.94,-8.11
2014,1.31,12186,9.67,18.06,13.00,-8.38
2014,1.31,12187,41.45,18.50,54.35,22.95
2014,1.31,12188,11.75,19.96,14.28,-8.22
2014,1.31,12189,21.36,22.06,23.48,-0.71
2014,1.31,12190,28.57,19.10,36.28,9.47
2014,1.31,12192,13.69,19.69,16.86,-6.00
2014,1.31,12193,14.70,18.65,19.12,-3.95
2014,1.31,12194,34.57,21.23,39.49,13.33
2014,1.31,12196,11.60,18.86,14.93,-7.26
2014,1.31,12197,19.94,19.24,25.14,0.70
2014,1.31,12198,13.73,18.59,17.91,-4.86
2014,1.31,12202,64.80,36.56,42.99,28.24
2014,1.31,12203,14.49,23.66,14.86,-9.17
2014,1.31,12204,34.21,27.34,30.36,6.87
2014,1.31,12205,21.24,20.51,25.12,0.73
2014,1.31,12206,60.93,35.15,42.05,25.78
2014,1.31,12207,61.11,37.46,39.57,23.65
2014,1.31,12208,28.29,23.87,28.76,4.42
2014,1.31,12209,29.97,28.85,25.20,1.12
2014,1.31,12210,48.37,33.19,35.36,15.18
2014,1.31,12211,10.79,19.58,13.37,-8.79
2014,1.31,12302,15.28,18.73,19.79,-3.45
2014,1.31,12303,29.08,25.75,27.39,3.33
2014,1.31,12304,41.37,33.01,30.40,8.35
2014,1.31,12305,47.52,27.13,42.49,20.39
2014,1.31,12306,25.00,21.13,28.70,3.87
2014,1.31,12307,78.84,45.17,42.35,33.68
2014,1.31,12308,47.42,30.28,37.99,17.14
2014,1.31,12309,14.64,19.79,17.95,-5.15
2014,1.31,12401,41.88,24.49,41.49,17.39
2014,1.31,12404,29.16,19.90,35.55,9.26
2014,1.31,12405,25.52,20.03,30.91,5.49
2014,1.31,12406,55.65,20.95,64.44,34.70
2014,1.31,12409,11.27,19.65,13.91,-8.38
2014,1.31,12410,16.90,20.62,19.88,-3.72
2014,1.31,12411,35.16,20.10,42.45,15.07
2014,1.31,12412,25.04,21.51,28.24,3.53
2014,1.31,12413,25.75,20.11,31.06,5.64
2014,1.31,12414,26.24,22.72,28.02,3.52
2014,1.31,12416,11.65,20.54,13.76,-8.89
2014,1.31,12418,16.18,19.10,20.56,-2.91
2014,1.31,12419,22.49,20.38,26.77,2.11
2014,1.31,12421,41.26,18.34,54.59,22.93
2014,1.31,12422,18.15,19.16,22.98,-1.01
2014,1.31,12423,23.06,18.68,29.96,4.39
2014,1.31,12424,10.38,17.55,14.35,-7.17
2014,1.31,12427,2.44,19.60,3.01,-17.17
2014,1.31,12428,61.16,27.01,54.93,34.15
2014,1.31,12430,23.25,21.15,26.66,2.09
2014,1.31,12431,16.23,18.09,21.76,-1.87
2014,1.31,12433,12.38,19.89,15.10,-7.51
2014,1.31,12435,58.90,21.92,65.19,36.98
2014,1.31,12439,19.56,18.49,25.67,1.07
2014,1.31,12440,17.12,19.98,20.79,-2.86
2014,1.31,12442,18.09,18.87,23.26,-0.78
2014,1.31,12443,18.88,19.45,23.55,-0.57
2014,1.31,12444,8.06,18.16,10.77,-10.10
2014,1.31,12446,36.25,23.32,37.70,12.93
2014,1.31,12448,48.72,16.91,69.90,31.81
2014,1.31,12449,37.40,21.00,43.19,16.39
2014,1.31,12450,21.89,18.47,28.76,3.43
2014,1.31,12451,18.49,20.54,21.84,-2.05
2014,1.31,12454,7.78,17.78,10.62,-9.99
2014,1.31,12455,39.38,19.77,48.33,19.61
2014,1.31,12456,40.99,18.11,54.92,22.89
2014,1.31,12457,14.58,19.13,18.49,-4.55
2014,1.31,12458,53.04,22.33,57.63,30.71
2014,1.31,12460,15.54,19.14,19.70,-3.59
2014,1.31,12461,15.90,18.46,20.89,-2.56
2014,1.31,12463,15.66,19.33,19.65,-3.67
2014,1.31,12464,18.38,20.34,21.92,-1.96
2014,1.31,12465,24.55,21.52,27.67,3.02
2014,1.31,12466,44.90,22.15,49.17,22.75
2014,1.31,12468,16.64,18.19,22.20,-1.55
2014,1.31,12469,10.48,18.56,13.70,-8.08
2014,1.31,12470,16.87,18.37,22.27,-1.50
2014,1.31,12472,22.54,20.21,27.05,2.33
2014,1.31,12473,21.11,18.07,28.34,3.04
2014,1.31,12474,18.88,18.41,24.88,0.47
2014,1.31,12477,21.38,20.17,25.71,1.21
2014,1.31,12480,18.04,20.60,21.24,-2.56
2014,1.31,12481,16.11,21.27,18.38,-5.16
2014,1.31,12482,34.23,20.64,40.24,13.60
2014,1.31,12484,19.63,19.47,24.46,0.16
2014,1.31,12485,27.31,20.03,33.08,7.28
2014,1.31,12486,21.28,19.66,26.25,1.62
2014,1.31,12487,20.80,20.60,24.49,0.20
2014,1.31,12491,19.36,19.81,23.72,-0.44
2014,1.31,12492,17.58,19.30,22.10,-1.72
2014,1.31,12494,13.62,18.75,17.61,-5.14
2014,1.31,12495,7.51,18.53,9.84,-11.02
2014,1.31,12496,9.97,19.08,12.67,-9.11
2014,1.31,12498,17.32,19.53,21.51,-2.21
2014,1.31,12501,3.88,21.40,4.40,-17.52
2014,1.31,12502,27.99,19.24,35.31,8.76
2014,1.31,12503,8.18,18.48,10.73,-10.30
2014,1.31,12507,10.50,25.70,9.91,-15.20
2014,1.31,12508,20.77,26.56,18.97,-5.79
2014,1.31,12513,50.16,19.74,61.65,30.42
2014,1.31,12514,16.34,19.47,20.36,-3.13
2014,1.31,12515,23.51,20.48,27.85,3.03
2014,1.31,12516,14.32,18.78,18.50,-4.46
2014,1.31,12517,15.07,19.37,18.87,-4.30
2014,1.31,12518,19.19,20.62,22.58,-1.43
2014,1.31,12520,18.56,20.78,21.67,-2.21
2014,1.31,12521,30.25,19.22,38.18,11.03
2014,1.31,12522,9.54,21.56,10.73,-12.02
2014,1.31,12523,19.46,19.63,24.05,-0.17
2014,1.31,12524,15.88,21.37,18.03,-5.49
2014,1.31,12525,15.08,19.98,18.31,-4.90
2014,1.31,12526,24.11,20.02,29.21,4.09
2014,1.31,12528,23.63,21.43,26.75,2.20
2014,1.31,12529,9.68,18.73,12.53,-9.05
2014,1.31,12531,16.16,19.23,20.38,-3.08
2014,1.31,12533,11.84,19.69,14.59,-7.84
2014,1.31,12534,39.08,23.64,40.11,15.44
2014,1.31,12538,25.48,21.03,29.39,4.45
2014,1.31,12540,15.18,18.79,19.59,-3.62
2014,1.31,12542,21.97,21.13,25.23,0.85
2014,1.31,12543,24.12,25.53,22.92,-1.41
2014,1.31,12545,12.17,19.69,14.99,-7.53
2014,1.31,12546,4.15,20.80,4.84,-16.65
2014,1.31,12547,22.21,20.72,26.01,1.50
2014,1.31,12548,27.71,21.39,31.44,6.33
2014,1.31,12549,16.70,21.25,19.06,-4.55
2014,1.31,12550,39.29,28.04,34.00,11.25
2014,1.31,12553,24.30,23.86,24.71,0.45
2014,1.31,12561,13.06,22.04,14.37,-8.98
2014,1.31,12563,11.46,21.45,12.96,-9.99
2014,1.31,12564,12.31,19.70,15.16,-7.39
2014,1.31,12566,16.00,20.49,18.94,-4.49
2014,1.31,12567,15.85,19.56,19.66,-3.71
2014,1.31,12569,21.01,20.54,24.81,0.47
2014,1.31,12570,11.87,19.23,14.97,-7.36
2014,1.31,12571,19.34,19.92,23.56,-0.58
2014,1.31,12572,24.58,19.79,30.13,4.79
2014,1.31,12575,11.79,21.36,13.38,-9.58
2014,1.31,12577,15.15,19.81,18.55,-4.66
2014,1.31,12578,19.46,19.58,24.11,-0.12
2014,1.31,12580,26.92,20.43,31.97,6.49
2014,1.31,12581,16.63,20.13,20.05,-3.50
2014,1.31,12582,10.68,24.86,10.42,-14.18
2014,1.31,12583,16.56,20.71,19.40,-4.15
2014,1.31,12585,13.68,20.21,16.42,-6.53
2014,1.31,12586,22.56,22.83,23.97,-0.28
2014,1.31,12589,16.47,22.11,18.07,-5.64
2014,1.31,12590,18.22,21.45,20.61,-3.23
2014,1.31,12592,5.16,20.96,5.97,-15.80
2014,1.31,12594,12.20,21.30,13.90,-9.09
2014,1.31,12601,43.11,28.55,36.64,14.56
2014,1.31,12603,21.28,23.25,22.20,-1.97
2014,1.31,12701,46.22,27.49,40.79,18.73
2014,1.31,12719,21.72,20.49,25.72,1.24
2014,1.31,12720,39.72,18.85,51.11,20.86
2014,1.31,12721,19.62,21.60,22.04,-1.97
2014,1.31,12723,23.72,22.71,25.35,1.02
2014,1.31,12725,24.26,20.66,28.48,3.60
2014,1.31,12726,31.30,19.43,39.07,11.87
2014,1.31,12729,41.21,21.73,46.02,19.48
2014,1.31,12732,18.43,20.10,22.24,-1.68
2014,1.31,12733,14.33,28.66,12.13,-14.33
2014,1.31,12734,29.57,22.11,32.44,7.46
2014,1.31,12736,32.20,18.58,42.05,13.62
2014,1.31,12737,27.48,20.09,33.19,7.39
2014,1.31,12738,25.62,22.38,27.77,3.24
2014,1.31,12740,22.29,19.34,27.97,2.95
2014,1.31,12741,33.43,20.57,39.44,12.87
2014,1.31,12742,92.94,21.55,104.63,71.39
2014,1.31,12743,20.73,19.29,26.07,1.44
2014,1.31,12745,90.72,24.54,89.69,66.18
2014,1.31,12746,34.38,20.87,39.96,13.51
2014,1.31,12747,17.64,24.70,17.32,-7.07
2014,1.31,12748,37.94,19.25,47.82,18.69
2014,1.31,12750,134.85,18.75,174.44,116.10
2014,1.31,12751,34.85,24.94,33.90,9.91
2014,1.31,12752,49.57,18.70,64.29,30.86
2014,1.31,12754,40.69,24.96,39.55,15.74
2014,1.31,12758,20.30,19.74,24.95,0.56
2014,1.31,12759,94.87,23.45,98.17,71.43
2014,1.31,12760,16.46,19.48,20.49,-3.03
2014,1.31,12762,35.59,21.10,40.91,14.48
2014,1.31,12763,21.52,21.09,24.75,0.43
2014,1.31,12764,26.47,20.46,31.38,6.01
2014,1.31,12765,26.25,19.67,32.37,6.58
2014,1.31,12766,26.94,19.59,33.35,7.34
2014,1.31,12768,27.58,21.93,30.51,5.65
2014,1.31,12770,17.65,20.68,20.70,-3.03
2014,1.31,12771,51.48,23.25,53.71,28.23
2014,1.31,12775,16.10,22.86,17.08,-6.77
2014,1.31,12776,23.66,19.60,29.28,4.06
2014,1.31,12777,19.89,21.83,22.10,-1.94
2014,1.31,12779,45.22,27.01,40.62,18.22
2014,1.31,12780,35.08,21.44,39.70,13.65
2014,1.31,12783,34.44,21.45,38.96,13.00
2014,1.31,12786,15.31,20.67,17.96,-5.37
2014,1.31,12787,245.28,19.00,313.24,226.29
2014,1.31,12788,33.23,21.10,38.21,12.13
2014,1.31,12789,20.97,27.42,18.55,-6.45
2014,1.31,12790,18.65,20.53,22.04,-1.88
2014,1.31,12791,86.30,17.84,117.37,68.46
2014,1.31,12792,29.67,20.59,34.96,9.08
2014,1.31,12801,31.39,20.91,36.42,10.48
2014,1.31,12803,22.18,18.70,28.78,3.48
2014,1.31,12804,18.00,19.00,22.98,-1.00
2014,1.31,12808,7.39,21.18,8.47,-13.78
2014,1.31,12809,18.32,18.96,23.44,-0.64
2014,1.31,12810,15.32,20.24,18.35,-4.93
2014,1.31,12812,8.33,17.95,11.26,-9.62
2014,1.31,12814,10.67,18.50,13.99,-7.83
2014,1.31,12815,17.25,19.89,21.03,-2.65
2014,1.31,12816,6.50,19.21,8.21,-12.70
2014,1.31,12817,12.89,18.65,16.77,-5.76
2014,1.31,12819,22.44,20.73,26.26,1.71
2014,1.31,12821,17.40,26.12,16.16,-8.72
2014,1.31,12822,24.65,19.74,30.29,4.91
2014,1.31,12823,23.72,19.14,30.07,4.58
2014,1.31,12824,8.52,18.43,11.22,-9.91
2014,1.31,12827,17.07,21.29,19.45,-4.22
2014,1.31,12828,21.67,19.04,27.61,2.63
2014,1.31,12831,15.26,19.36,19.12,-4.10
2014,1.31,12832,17.40,18.86,22.38,-1.46
2014,1.31,12833,17.84,19.65,22.03,-1.81
2014,1.31,12834,12.89,18.81,16.62,-5.92
2014,1.31,12835,20.01,19.40,25.01,0.60
2014,1.31,12836,41.72,17.83,56.78,23.89
2014,1.31,12837,10.35,18.24,13.77,-7.89
2014,1.31,12838,18.75,18.59,24.47,0.16
2014,1.31,12839,28.31,19.74,34.78,8.56
2014,1.31,12842,8.70,19.04,11.08,-10.34
2014,1.31,12843,12.39,18.57,16.18,-6.19
2014,1.31,12844,11.02,18.01,14.84,-6.99
2014,1.31,12845,15.15,19.11,19.23,-3.96
2014,1.31,12846,19.10,18.40,25.18,0.70
2014,1.31,12847,11.75,18.91,15.07,-7.16
2014,1.31,12849,18.34,18.58,23.94,-0.24
2014,1.31,12850,20.17,18.86,25.94,1.31
2014,1.31,12851,16.38,20.54,19.35,-4.15
2014,1.31,12852,7.49,17.54,10.36,-10.05
2014,1.31,12853,11.85,18.13,15.86,-6.28
2014,1.31,12854,,,,0.00
2014,1.31,12855,28.50,18.39,37.59,10.11
2014,1.31,12857,9.87,19.87,12.05,-10.00
2014,1.31,12858,226.09,23.71,231.29,202.37
2014,1.31,12859,24.09,19.18,30.48,4.91
2014,1.31,12860,18.38,19.91,22.39,-1.54
2014,1.31,12861,33.94,17.83,46.18,16.11
2014,1.31,12863,15.83,19.70,19.49,-3.87
2014,1.31,12865,13.72,19.78,16.84,-6.05
2014,1.31,12866,17.76,20.38,21.14,-2.62
2014,1.31,12870,15.54,20.33,18.55,-4.79
2014,1.31,12871,16.22,19.23,20.46,-3.01
2014,1.31,12872,,,,0.00
2014,1.31,12873,8.50,20.81,9.91,-12.31
2014,1.31,12878,16.64,20.91,19.31,-4.27
2014,1.31,12883,47.94,18.97,61.30,28.96
2014,1.31,12885,16.94,18.75,21.92,-1.81
2014,1.31,12886,19.72,19.17,24.96,0.55
2014,1.31,12887,12.88,22.02,14.19,-9.14
2014,1.31,12901,37.75,21.19,43.21,16.56
2014,1.31,12910,25.66,21.96,28.34,3.70
2014,1.31,12912,37.59,19.08,47.79,18.51
2014,1.31,12913,27.34,19.88,33.37,7.46
2014,1.31,12914,9.42,34.33,6.66,-24.91
2014,1.31,12916,4.68,20.01,5.68,-15.33
2014,1.31,12917,2.04,18.54,2.68,-16.49
2014,1.31,12918,26.02,18.72,33.71,7.30
2014,1.31,12919,31.11,18.91,39.92,12.20
2014,1.31,12920,3.61,19.88,4.41,-16.27
2014,1.31,12921,27.37,18.80,35.32,8.57
2014,1.31,12922,12.96,18.13,17.34,-5.17
2014,1.31,12923,10.10,20.56,11.92,-10.46
2014,1.31,12924,42.86,20.43,50.89,22.43
2014,1.31,12926,2.42,19.02,3.08,-16.60
2014,1.31,12928,28.21,17.67,38.72,10.53
2014,1.31,12930,6.81,18.72,8.83,-11.91
2014,1.31,12932,44.70,19.95,54.36,24.75
2014,1.31,12934,23.59,19.20,29.81,4.39
2014,1.31,12935,26.96,20.01,32.68,6.95
2014,1.31,12936,32.57,18.25,43.29,14.32
2014,1.31,12937,5.86,32.76,4.34,-26.90
2014,1.31,12941,27.16,19.54,33.72,7.62
2014,1.31,12942,21.27,18.81,27.44,2.46
2014,1.31,12943,34.92,18.87,44.90,16.05
2014,1.31,12944,40.85,19.21,51.60,21.64
2014,1.31,12945,24.89,19.86,30.40,5.03
2014,1.31,12946,28.22,21.68,31.58,6.54
2014,1.31,12950,63.64,19.38,79.66,44.26
2014,1.31,12952,37.12,21.22,42.43,15.89
2014,1.31,12953,1.83,23.73,1.87,-21.90
2014,1.31,12955,13.49,18.57,17.62,-5.08
2014,1.31,12956,47.07,19.64,58.16,27.44
2014,1.31,12957,4.72,22.04,5.19,-17.32
2014,1.31,12958,27.23,18.12,36.45,9.11
2014,1.31,12959,26.20,19.27,32.98,6.93
2014,1.31,12960,25.71,18.92,32.97,6.79
2014,1.31,12961,41.61,18.71,53.95,22.90
2014,1.31,12962,27.61,18.63,35.95,8.98
2014,1.31,12964,48.00,19.02,61.24,28.98
2014,1.31,12965,31.61,18.35,41.80,13.26
2014,1.31,12966,2.53,19.77,3.10,-17.24
2014,1.31,12967,28.84,18.69,37.44,10.16
2014,1.31,12969,2.75,18.80,3.55,-16.05
2014,1.31,12970,3.27,20.40,3.89,-17.13
2014,1.31,12972,28.97,18.94,37.11,10.03
2014,1.31,12973,35.61,18.11,47.70,17.50
2014,1.31,12974,28.86,18.83,37.19,10.04
2014,1.31,12978,32.81,20.23,39.34,12.58
2014,1.31,12979,27.53,18.34,36.43,9.20
2014,1.31,12980,13.40,19.45,16.72,-6.04
2014,1.31,12981,18.68,26.83,16.89,-8.15
2014,1.31,12983,30.72,21.39,34.84,9.33
2014,1.31,12985,36.82,18.57,48.10,18.25
2014,1.31,12986,22.92,19.29,28.83,3.63
2014,1.31,12987,36.60,20.54,43.22,16.06
2014,1.31,12989,23.55,19.44,29.40,4.12
2014,1.31,12992,35.87,18.48,47.09,17.39
2014,1.31,12993,34.38,19.27,43.28,15.11
2014,1.31,12996,28.72,19.63,35.49,9.09
2014,1.31,12997,22.48,18.38,29.67,4.10
2014,1.31,13021,28.37,21.98,31.32,6.40
2014,1.31,13026,10.37,21.10,11.92,-10.73
2014,1.31,13027,10.67,19.44,13.31,-8.77
2014,1.31,13028,12.71,19.03,16.20,-6.32
2014,1.31,13029,10.78,19.47,13.44,-8.69
2014,1.31,13030,14.25,18.91,18.28,-4.66
2014,1.31,13031,11.88,19.36,14.88,-7.49
2014,1.31,13032,28.15,19.83,34.44,8.32
2014,1.31,13033,16.30,19.39,20.40,-3.09
2014,1.31,13034,22.00,18.69,28.55,3.31
2014,1.31,13035,8.84,19.28,11.13,-10.44
2014,1.31,13036,10.94,19.23,13.80,-8.29
2014,1.31,13037,15.77,19.61,19.50,-3.85
2014,1.31,13039,9.11,19.04,11.60,-9.94
2014,1.31,13040,27.08,18.76,35.03,8.33
2014,1.31,13041,10.66,20.68,12.51,-10.02
2014,1.31,13042,14.71,18.42,19.37,-3.71
2014,1.31,13044,9.96,18.88,12.79,-8.93
2014,1.31,13045,35.70,21.65,40.02,14.06
2014,1.31,13052,20.23,19.51,25.16,0.72
2014,1.31,13053,20.97,20.75,24.52,0.22
2014,1.31,13054,29.04,19.13,36.82,9.91
2014,1.31,13057,14.69,20.44,17.43,-5.76
2014,1.31,13060,13.72,18.97,17.54,-5.25
2014,1.31,13061,13.44,19.25,16.94,-5.81
2014,1.31,13063,8.63,19.53,10.72,-10.90
2014,1.31,13066,8.67,18.88,11.13,-10.22
2014,1.31,13068,17.40,21.28,19.83,-3.88
2014,1.31,13069,20.37,19.85,24.90,0.52
2014,1.31,13071,20.82,19.43,25.99,1.38
2014,1.31,13072,20.52,19.48,25.55,1.04
2014,1.31,13073,22.28,19.77,27.33,2.51
2014,1.31,13074,19.02,19.29,23.92,-0.27
2014,1.31,13076,13.21,18.87,16.98,-5.66
2014,1.31,13077,25.08,19.04,31.95,6.04
2014,1.31,13078,9.73,20.03,11.78,-10.30
2014,1.31,13080,15.25,18.77,19.71,-3.52
2014,1.31,13081,10.24,19.97,12.45,-9.72
2014,1.31,13082,12.70,18.82,16.37,-6.12
2014,1.31,13083,13.86,18.21,18.46,-4.35
2014,1.31,13084,15.14,20.89,17.59,-5.74
2014,1.31,13088,13.34,21.05,15.38,-7.70
2014,1.31,13090,11.37,20.89,13.20,-9.52
2014,1.31,13092,17.51,18.81,22.58,-1.30
2014,1.31,13101,35.15,19.93,42.77,15.21
2014,1.31,13103,13.68,18.75,17.70,-5.07
2014,1.31,13104,8.15,18.26,10.83,-10.11
2014,1.31,13108,10.35,18.43,13.63,-8.07
2014,1.31,13110,10.65,18.45,14.00,-7.80
2014,1.31,13111,14.21,19.17,17.99,-4.96
2014,1.31,13112,9.48,18.17,12.66,-8.68
2014,1.31,13114,16.19,19.14,20.52,-2.95
2014,1.31,13116,11.39,19.01,14.53,-7.63
2014,1.31,13118,17.56,20.97,20.31,-3.41
2014,1.31,13120,37.56,51.09,17.84,-13.53
2014,1.31,13122,10.50,18.93,13.46,-8.43
2014,1.31,13124,33.82,19.40,42.31,14.43
2014,1.31,13126,25.96,20.33,30.98,5.63
2014,1.31,13131,13.30,19.08,16.91,-5.78
2014,1.31,13132,10.74,18.97,13.73,-8.23
2014,1.31,13135,13.33,19.63,16.47,-6.30
2014,1.31,13136,36.51,19.17,46.21,17.34
2014,1.31,13140,22.17,18.59,28.93,3.58
2014,1.31,13141,25.89,18.22,34.46,7.66
2014,1.31,13142,12.86,18.86,16.54,-6.00
2014,1.31,13143,17.20,20.75,20.11,-3.55
2014,1.31,13144,19.88,20.07,24.04,-0.18
2014,1.31,13145,16.33,18.32,21.62,-1.99
2014,1.31,13146,30.09,19.51,37.42,10.58
2014,1.31,13147,12.08,18.62,15.74,-6.54
2014,1.31,13148,24.92,19.83,30.48,5.09
2014,1.31,13152,7.79,17.92,10.54,-10.13
2014,1.31,13155,25.42,18.79,32.82,6.63
2014,1.31,13156,15.15,18.86,19.50,-3.70
2014,1.31,13158,33.61,20.07,40.63,13.54
2014,1.31,13159,12.18,18.92,15.61,-6.75
2014,1.31,13160,14.29,18.69,18.54,-4.41
2014,1.31,13164,10.67,19.11,13.54,-8.45
2014,1.31,13165,28.97,19.56,35.92,9.41
2014,1.31,13166,20.17,19.01,25.74,1.16
2014,1.31,13167,10.35,18.70,13.43,-8.35
2014,1.31,13202,61.84,36.41,41.20,25.43
2014,1.31,13203,45.08,29.69,36.84,15.39
2014,1.31,13204,47.72,32.26,35.89,15.46
2014,1.31,13205,42.42,36.56,28.14,5.85
2014,1.31,13206,27.35,27.74,23.91,-0.40
2014,1.31,13207,35.81,34.36,25.29,1.46
2014,1.31,13208,44.71,27.49,39.46,17.23
2014,1.31,13209,18.05,21.11,20.74,-3.06
2014,1.31,13210,19.99,27.24,17.80,-7.25
2014,1.31,13211,21.32,22.81,22.68,-1.48
2014,1.31,13212,13.71,20.35,16.34,-6.64
2014,1.31,13214,14.70,23.54,15.15,-8.84
2014,1.31,13215,12.91,20.84,15.03,-7.93
2014,1.31,13219,14.60,19.87,17.82,-5.27
2014,1.31,13224,22.49,30.97,17.61,-8.48
2014,1.31,13301,29.33,19.08,37.31,10.26
2014,1.31,13302,17.69,20.77,20.67,-3.08
2014,1.31,13303,20.08,18.27,26.67,1.81
2014,1.31,13304,12.28,18.50,16.10,-6.22
2014,1.31,13308,32.68,18.73,42.33,13.95
2014,1.31,13309,20.53,18.54,26.86,1.99
2014,1.31,13310,30.25,21.48,34.17,8.78
2014,1.31,13314,,,,0.00
2014,1.31,13315,20.39,18.84,26.26,1.55
2014,1.31,13316,26.71,18.39,35.24,8.32
2014,1.31,13317,29.96,19.67,36.96,10.30
2014,1.31,13318,24.30,18.61,31.67,5.69
2014,1.31,13319,26.01,19.53,32.31,6.48
2014,1.31,13320,19.16,19.02,24.44,0.14
2014,1.31,13322,13.76,18.19,18.35,-4.43
2014,1.31,13323,13.83,19.58,17.13,-5.75
2014,1.31,13324,14.37,17.92,19.45,-3.55
2014,1.31,13325,22.15,18.55,28.96,3.59
2014,1.31,13326,22.32,18.84,28.75,3.48
2014,1.31,13327,18.66,18.63,24.31,0.04
2014,1.31,13328,13.60,19.56,16.87,-5.96
2014,1.31,13329,28.53,18.45,37.51,10.08
2014,1.31,13331,4.47,19.43,5.58,-14.96
2014,1.31,13332,29.09,18.51,38.13,10.58
2014,1.31,13333,11.81,18.99,15.08,-7.19
2014,1.31,13334,34.87,23.09,36.63,11.77
2014,1.31,13335,19.96,18.22,26.57,1.74
2014,1.31,13337,16.28,18.82,20.99,-2.54
2014,1.31,13338,21.17,19.10,26.88,2.06
2014,1.31,13339,30.35,18.90,38.94,11.44
2014,1.31,13340,19.25,18.62,25.09,0.64
2014,1.31,13342,23.81,19.20,30.09,4.61
2014,1.31,13343,34.92,17.99,47.10,16.93
2014,1.31,13345,15.31,18.34,20.25,-3.03
2014,1.31,13346,13.78,22.24,15.04,-8.46
2014,1.31,13348,25.77,19.23,32.52,6.54
2014,1.31,13350,28.04,20.96,32.46,7.08
2014,1.31,13353,19.74,20.55,23.30,-0.81
2014,1.31,13354,16.24,18.48,21.31,-2.25
2014,1.31,13355,26.74,18.48,35.10,8.26
2014,1.31,13357,23.34,19.64,28.84,3.71
2014,1.31,13360,14.89,17.52,20.61,-2.63
2014,1.31,13361,19.09,18.85,24.57,0.24
2014,1.31,13363,34.44,18.37,45.50,16.08
2014,1.31,13365,38.34,19.10,48.70,19.24
2014,1.31,13367,27.02,19.10,34.31,7.91
2014,1.31,13368,35.84,17.99,48.31,17.84
2014,1.31,13402,34.33,17.98,46.33,16.36
2014,1.31,13403,10.45,23.66,10.72,-13.21
2014,1.31,13406,41.94,18.41,55.27,23.53
2014,1.31,13407,22.21,19.18,28.08,3.02
2014,1.31,13408,18.80,23.00,19.82,-4.21
2014,1.31,13409,29.69,20.67,34.85,9.02
2014,1.31,13411,30.96,19.94,37.67,11.02
2014,1.31,13413,14.63,18.89,18.79,-4.26
2014,1.31,13415,24.53,18.97,31.36,5.56
2014,1.31,13416,13.17,18.21,17.54,-5.05
2014,1.31,13417,22.38,19.51,27.83,2.87
2014,1.31,13418,21.28,19.33,26.70,1.94
2014,1.31,13420,12.02,18.29,15.94,-6.27
2014,1.31,13421,47.06,21.29,53.61,25.77
2014,1.31,13424,17.18,20.68,20.16,-3.49
2014,1.31,13425,22.42,18.71,29.07,3.71
2014,1.31,13428,29.72,17.95,40.17,11.77
2014,1.31,13431,11.65,18.50,15.28,-6.85
2014,1.31,13433,35.05,19.44,43.74,15.61
2014,1.31,13436,,,,0.00
2014,1.31,13437,9.51,18.60,12.41,-9.09
2014,1.31,13438,14.37,18.30,19.06,-3.92
